OrderID,CustomerID,PrimaryProductID,DateID,ChannelID,OrderDate,ShipDate,DeliveryDate,Quantity,Revenue_USD,COGS_USD,GrossMargin_USD,GrossMarginPct,DiscountPct,ShippingCost_USD,FulfillmentDays,ShippedOnTime,OrderStatus
4688,449,25,20241216,3,2024-12-16,2024-12-18,2024-12-22,1,48.72,17.96,30.76,63.14,0.0,6.0,4,True,Completed
4689,55,109,20241216,6,2024-12-16,2024-12-16,2024-12-22,2,181.92,89.86,92.06,50.6,0.0,0.0,6,True,Completed
4690,666,67,20231212,8,2023-12-12,2023-12-12,2023-12-18,1,14.25,9.99,4.26,29.89,20.0,8.36,6,True,Completed
4691,607,53,20240306,1,2024-03-06,2024-03-06,2024-03-08,2,99.0,64.04,34.96,35.31,7.38,0.0,2,True,Completed
4692,671,31,20241210,4,2024-12-10,2024-12-11,2024-12-17,1,52.65,21.86,30.79,58.48,0.0,6.12,6,False,Completed
4693,302,53,20240421,1,2024-04-21,2024-04-22,2024-04-27,3,243.66,149.64,94.02,38.59,0.0,0.0,5,True,Completed
4694,126,120,20231225,5,2023-12-25,2023-12-26,2023-12-29,2,99.32,54.08,45.24,45.55,0.0,0.0,3,True,Completed
4695,505,16,20221207,3,2022-12-07,2022-12-07,2022-12-10,6,282.94,138.36,144.58,51.1,5.04,0.0,3,True,Completed
4696,619,67,20241105,4,2024-11-05,2024-11-06,2024-11-07,8,405.35,177.42,227.93,56.23,8.88,0.0,1,True,Completed
4697,135,32,20230516,1,2023-05-16,2023-05-16,2023-05-19,4,353.46,134.37,219.09,61.98,1.39,0.0,3,True,Completed
4698,278,109,20220604,8,2022-06-04,2022-06-05,2022-06-08,3,224.1,109.28,114.82,51.24,0.0,0.0,3,True,Completed
4699,147,75,20230531,3,2023-05-31,2023-06-01,2023-06-04,1,72.39,38.56,33.83,46.73,0.0,11.69,3,True,Completed
4700,703,70,20231031,5,2023-10-31,2023-11-02,2023-11-05,5,247.11,119.68,127.43,51.57,7.89,0.0,3,True,Completed
4701,486,81,20240426,1,2024-04-26,2024-04-26,2024-05-02,1,28.45,12.1,16.35,57.47,0.0,10.64,6,True,Completed
4702,81,23,20220630,4,2022-06-30,2022-07-02,2022-07-04,5,290.28,148.58,141.7,48.81,4.7,0.0,2,True,Completed
4703,642,42,20230830,3,2023-08-30,2023-08-30,2023-09-03,1,16.69,7.86,8.83,52.91,0.0,11.21,4,True,Completed
4704,94,93,20240615,3,2024-06-15,2024-06-15,2024-06-17,2,79.7,44.72,34.98,43.89,0.0,0.0,2,True,Completed
4705,107,12,20220408,4,2022-04-08,2022-04-09,2022-04-13,1,35.81,20.39,15.42,43.06,0.0,6.23,4,True,Completed
4706,5,50,20220423,2,2022-04-23,2022-04-25,2022-05-01,5,249.48,118.5,130.98,52.5,11.72,0.0,6,False,Completed
4707,544,107,20230930,2,2023-09-30,2023-10-01,2023-10-03,2,166.16,58.74,107.42,64.65,0.0,0.0,2,True,Completed
4708,263,19,20221217,1,2022-12-17,2022-12-17,2022-12-21,2,153.34,63.32,90.02,58.71,0.0,0.0,4,True,Completed
4709,800,84,20240719,3,2024-07-19,2024-07-20,2024-07-24,4,179.09,62.9,116.19,64.88,6.8,0.0,4,True,Completed
4710,489,25,20241213,5,2024-12-13,2024-12-14,2024-12-16,1,46.28,17.96,28.32,61.19,5.0,6.55,2,True,Completed
4711,540,57,20241227,7,2024-12-27,2024-12-27,2025-01-02,1,29.08,9.87,19.21,66.06,5.0,13.13,6,True,Completed
4712,526,119,20240916,7,2024-09-16,2024-09-17,2024-09-22,3,178.71,75.6,103.11,57.7,4.37,0.0,5,True,Completed
4713,91,107,20240330,6,2024-03-30,2024-03-31,2024-04-03,4,205.19,83.94,121.25,59.09,1.65,0.0,3,True,Completed
4714,344,15,20230821,3,2023-08-21,2023-08-23,2023-08-25,4,172.73,72.06,100.67,58.28,0.0,0.0,2,True,Completed
4715,197,63,20240624,5,2024-06-24,2024-06-25,2024-06-28,4,139.71,50.7,89.01,63.71,0.0,0.0,3,True,Completed
4716,472,92,20220805,2,2022-08-05,2022-08-05,2022-08-10,2,131.64,39.5,92.14,69.99,10.0,0.0,5,True,Completed
4717,622,34,20230327,5,2023-03-27,2023-03-29,2023-04-02,2,132.8,50.79,82.01,61.75,0.0,0.0,4,True,Completed
4718,759,105,20240121,8,2024-01-21,2024-01-22,2024-01-26,2,85.01,36.63,48.38,56.91,13.33,0.0,4,True,Completed
4719,223,89,20231128,1,2023-11-28,2023-11-28,2023-11-30,4,343.43,163.56,179.87,52.37,1.78,0.0,2,True,Completed
4720,431,95,20231002,2,2023-10-02,2023-10-02,2023-10-06,3,157.17,66.27,90.9,57.84,5.0,0.0,4,True,Completed
4721,312,43,20220618,1,2022-06-18,2022-06-18,2022-06-21,2,56.4,25.7,30.7,54.43,0.0,9.16,3,True,Completed
4722,613,8,20240304,1,2024-03-04,2024-03-05,2024-03-08,1,71.28,26.5,44.78,62.82,15.0,12.61,3,True,Completed
4723,405,77,20230525,4,2023-05-25,2023-05-27,2023-05-29,2,63.38,15.98,47.4,74.79,15.0,10.64,2,True,Completed
4724,274,49,20230703,3,2023-07-03,2023-07-04,2023-07-06,2,99.85,51.45,48.4,48.47,8.66,0.0,2,True,Completed
4725,487,91,20240303,6,2024-03-03,2024-03-05,2024-03-08,1,95.38,37.47,57.91,60.72,0.0,0.0,3,True,Completed
4726,307,89,20231212,7,2023-12-12,2023-12-14,2023-12-20,4,366.29,199.92,166.37,45.42,5.82,0.0,6,False,Completed
4727,707,21,20221222,1,2022-12-22,2022-12-23,2022-12-28,2,68.22,31.98,36.24,53.12,10.0,10.24,5,True,Completed
4728,347,34,20230314,1,2023-03-14,2023-03-16,2023-03-20,1,41.46,23.24,18.22,43.95,10.0,6.71,4,True,Completed
4729,550,50,20241022,3,2024-10-22,2024-10-24,2024-10-27,7,301.59,173.82,127.77,42.37,6.79,0.0,3,True,Completed
4730,449,11,20230826,7,2023-08-26,2023-08-28,2023-08-30,4,278.95,113.54,165.41,59.3,1.54,0.0,2,True,Completed
4731,766,119,20241226,1,2024-12-26,2024-12-28,2025-01-01,4,205.13,74.69,130.44,63.59,0.0,0.0,4,True,Completed
4732,367,24,20240509,6,2024-05-09,2024-05-11,2024-05-14,4,221.55,119.09,102.46,46.25,3.14,0.0,3,True,Completed
4733,255,9,20230101,8,2023-01-01,2023-01-03,2023-01-04,3,110.64,74.16,36.48,32.97,15.0,0.0,1,True,Completed
4734,616,63,20230220,2,2023-02-20,2023-02-21,2023-02-25,1,48.92,14.4,34.52,70.56,10.0,7.68,4,True,Completed
4735,4,112,20231210,3,2023-12-10,2023-12-11,2023-12-16,2,65.6,21.68,43.92,66.95,5.0,14.34,5,True,Completed
4736,430,74,20230602,1,2023-06-02,2023-06-03,2023-06-07,1,36.11,19.62,16.49,45.67,0.0,6.35,4,True,Completed
4737,167,18,20230612,2,2023-06-12,2023-06-13,2023-06-16,2,77.13,44.14,32.99,42.77,8.75,0.0,3,True,Completed
4738,605,3,20230816,8,2023-08-16,2023-08-17,2023-08-19,1,33.09,11.17,21.92,66.24,0.0,8.3,2,True,Completed
4739,787,117,20230711,2,2023-07-11,2023-07-11,2023-07-14,1,54.4,27.96,26.44,48.6,0.0,7.4,3,True,Completed
4740,192,41,20240801,1,2024-08-01,2024-08-03,2024-08-05,1,72.6,31.37,41.23,56.79,0.0,14.28,2,True,Completed
4741,199,30,20220203,3,2022-02-03,2022-02-05,2022-02-06,1,49.19,20.95,28.24,57.41,10.0,12.31,1,True,Completed
4742,5,115,20230819,4,2023-08-19,2023-08-19,2023-08-22,2,172.98,60.84,112.14,64.83,0.0,0.0,3,True,Completed
4743,477,47,20221203,6,2022-12-03,2022-12-05,2022-12-12,1,37.34,11.38,25.96,69.52,0.0,14.31,7,False,Completed
4744,191,38,20230225,2,2023-02-25,2023-02-26,2023-03-01,5,164.07,88.42,75.65,46.11,15.51,0.0,3,True,Completed
4745,353,57,20230725,3,2023-07-25,2023-07-26,2023-07-29,2,140.27,57.1,83.17,59.29,10.0,0.0,3,True,Completed
4746,582,88,20220805,1,2022-08-05,2022-08-05,2022-08-11,1,40.11,18.04,22.07,55.02,5.0,12.01,6,True,Completed
4747,148,114,20230604,1,2023-06-04,2023-06-06,2023-06-08,2,173.97,75.69,98.28,56.49,0.0,0.0,2,True,Completed
4748,292,63,20220419,3,2022-04-19,2022-04-20,2022-04-22,1,54.36,14.4,39.96,73.51,0.0,9.66,2,True,Completed
4749,80,25,20240217,8,2024-02-17,2024-02-19,2024-02-24,8,442.44,208.8,233.64,52.81,15.53,0.0,5,False,Completed
4750,535,92,20231128,4,2023-11-28,2023-11-29,2023-12-01,2,131.64,39.5,92.14,69.99,10.0,0.0,2,True,Completed
4751,32,61,20240321,4,2024-03-21,2024-03-22,2024-03-25,4,178.02,77.62,100.4,56.4,0.0,0.0,3,True,Completed
4752,791,17,20241003,1,2024-10-03,2024-10-05,2024-10-07,1,40.85,20.25,20.6,50.43,15.0,12.08,2,True,Completed
4753,631,80,20220717,3,2022-07-17,2022-07-18,2022-07-20,6,495.58,227.64,267.94,54.07,9.12,0.0,2,True,Completed
4754,105,95,20240808,3,2024-08-08,2024-08-08,2024-08-12,4,292.4,133.66,158.74,54.29,5.7,0.0,4,True,Completed
4755,316,50,20221015,1,2022-10-15,2022-10-17,2022-10-19,3,227.49,134.1,93.39,41.05,0.0,0.0,2,True,Completed
4756,616,58,20241206,2,2024-12-06,2024-12-06,2024-12-09,3,76.2,27.63,48.57,63.74,20.0,0.0,3,True,Completed
4757,245,24,20230510,1,2023-05-10,2023-05-12,2023-05-13,5,346.38,136.11,210.27,60.71,2.78,0.0,1,True,Completed
4758,547,41,20240620,2,2024-06-20,2024-06-22,2024-06-24,4,209.27,97.63,111.64,53.35,5.0,0.0,2,True,Completed
4759,68,31,20240414,3,2024-04-14,2024-04-15,2024-04-16,3,158.95,81.96,76.99,48.44,2.98,0.0,1,True,Completed
4760,529,18,20230524,5,2023-05-24,2023-05-25,2023-05-28,1,37.96,19.42,18.54,48.84,10.0,14.02,3,True,Completed
4761,486,60,20230711,1,2023-07-11,2023-07-12,2023-07-15,2,125.43,66.36,59.07,47.09,4.21,0.0,3,True,Completed
4762,630,49,20231209,5,2023-12-09,2023-12-09,2023-12-16,4,267.16,112.79,154.37,57.78,0.0,0.0,7,False,Completed
4763,436,43,20241201,2,2024-12-01,2024-12-02,2024-12-10,3,147.12,72.53,74.59,50.7,4.89,0.0,8,False,Completed
4764,249,88,20230522,1,2023-05-22,2023-05-24,2023-05-27,3,97.39,43.67,53.72,55.16,6.76,0.0,3,True,Completed
4765,581,12,20221213,6,2022-12-13,2022-12-15,2022-12-16,2,73.81,38.43,35.38,47.93,5.15,9.06,1,True,Completed
4766,363,36,20240319,1,2024-03-19,2024-03-20,2024-03-23,1,20.2,7.59,12.61,62.43,0.0,6.96,3,True,Completed
4767,236,69,20220917,3,2022-09-17,2022-09-17,2022-09-20,2,173.46,55.1,118.36,68.23,0.0,0.0,3,True,Completed
4768,769,93,20231231,1,2023-12-31,2024-01-02,2024-01-09,1,39.85,22.36,17.49,43.89,0.0,8.57,7,False,Completed
4769,165,113,20230105,2,2023-01-05,2023-01-06,2023-01-12,5,307.43,120.46,186.97,60.82,1.22,0.0,6,False,Completed
4770,249,114,20240811,2,2024-08-11,2024-08-12,2024-08-15,1,101.47,36.97,64.5,63.57,0.0,0.0,3,True,Completed
4771,80,36,20231127,4,2023-11-27,2023-11-27,2023-12-01,3,129.67,59.16,70.51,54.38,7.84,0.0,4,True,Completed
4772,375,67,20230408,7,2023-04-08,2023-04-08,2023-04-10,3,91.97,49.03,42.94,46.69,0.0,0.0,2,True,Completed
4773,795,85,20220721,5,2022-07-21,2022-07-23,2022-07-27,1,46.29,28.27,18.02,38.93,15.0,10.11,4,True,Completed
4774,737,108,20240307,4,2024-03-07,2024-03-08,2024-03-14,2,138.37,64.51,73.86,53.38,10.0,0.0,6,False,Completed
4775,449,15,20240212,1,2024-02-12,2024-02-13,2024-02-17,1,35.1,16.66,18.44,52.54,10.0,14.94,4,True,Completed
4776,690,50,20221124,1,2022-11-24,2022-11-25,2022-11-29,2,151.66,89.4,62.26,41.05,0.0,0.0,4,True,Completed
4777,586,68,20241104,7,2024-11-04,2024-11-05,2024-11-08,5,216.13,77.17,138.96,64.29,0.49,0.0,3,True,Completed
4778,192,5,20221025,4,2022-10-25,2022-10-26,2022-10-28,2,51.74,23.14,28.6,55.28,0.0,6.63,2,True,Completed
4779,764,100,20221015,1,2022-10-15,2022-10-17,2022-10-23,1,46.46,25.64,20.82,44.81,0.0,13.68,6,False,Completed
4780,256,95,20220216,2,2022-02-16,2022-02-17,2022-02-19,2,99.28,44.18,55.1,55.5,10.0,0.0,2,True,Completed
4781,665,91,20220307,4,2022-03-07,2022-03-07,2022-03-11,1,85.84,37.47,48.37,56.35,10.0,0.0,4,True,Completed
4782,415,29,20231208,4,2023-12-08,2023-12-08,2023-12-09,5,186.23,81.39,104.84,56.3,0.0,0.0,1,True,Completed
4783,521,1,20241031,3,2024-10-31,2024-11-02,2024-11-04,2,159.38,67.44,91.94,57.69,0.0,0.0,2,True,Completed
4784,555,46,20220919,3,2022-09-19,2022-09-19,2022-09-22,4,269.54,113.7,155.84,57.82,0.0,0.0,3,True,Completed
4785,120,12,20240924,6,2024-09-24,2024-09-25,2024-09-29,1,30.44,20.39,10.05,33.02,15.0,7.62,4,True,Completed
4786,629,116,20241116,5,2024-11-16,2024-11-18,2024-11-22,2,117.57,48.81,68.76,58.48,0.0,0.0,4,True,Completed
4787,746,55,20231123,3,2023-11-23,2023-11-24,2023-11-26,2,45.16,9.96,35.2,77.95,0.0,14.52,2,True,Completed
4788,357,116,20220131,1,2022-01-31,2022-01-31,2022-02-04,4,166.8,66.93,99.87,59.87,0.0,0.0,4,True,Completed
4789,712,117,20241206,4,2024-12-06,2024-12-08,2024-12-12,1,54.4,27.96,26.44,48.6,0.0,14.72,4,True,Completed
4790,442,54,20240526,6,2024-05-26,2024-05-28,2024-06-01,1,35.74,15.4,20.34,56.91,0.0,11.71,4,True,Completed
4791,629,22,20221217,6,2022-12-17,2022-12-19,2022-12-20,2,171.22,50.4,120.82,70.56,0.0,0.0,1,True,Completed
4792,779,25,20220624,7,2022-06-24,2022-06-25,2022-06-26,1,48.72,17.96,30.76,63.14,0.0,12.57,1,True,Completed
4793,183,42,20221210,1,2022-12-10,2022-12-11,2022-12-15,2,28.38,15.72,12.66,44.61,15.0,12.16,4,True,Completed
4794,790,19,20230712,7,2023-07-12,2023-07-12,2023-07-14,4,241.53,105.82,135.71,56.19,8.57,0.0,2,True,Completed
4795,415,54,20230907,2,2023-09-07,2023-09-09,2023-09-14,3,153.72,60.78,92.94,60.46,0.0,0.0,5,False,Completed
4796,126,83,20220517,3,2022-05-17,2022-05-19,2022-05-23,2,159.36,65.76,93.6,58.73,0.0,0.0,4,True,Completed
4797,212,74,20221127,8,2022-11-27,2022-11-27,2022-11-30,4,135.59,68.04,67.55,49.82,3.67,0.0,3,True,Completed
4798,717,68,20241216,2,2024-12-16,2024-12-17,2024-12-21,1,86.23,34.03,52.2,60.54,0.0,0.0,4,True,Completed
4799,101,66,20230825,7,2023-08-25,2023-08-25,2023-08-29,3,138.54,40.92,97.62,70.46,0.0,0.0,4,True,Completed
4800,503,36,20241207,1,2024-12-07,2024-12-09,2024-12-12,2,56.98,21.53,35.45,62.21,4.52,7.77,3,True,Completed
4801,693,40,20230424,2,2023-04-24,2023-04-25,2023-04-29,1,61.52,28.58,32.94,53.54,0.0,14.55,4,True,Completed
4802,68,58,20230815,3,2023-08-15,2023-08-17,2023-08-19,4,172.66,62.83,109.83,63.61,0.0,0.0,2,True,Completed
4803,499,30,20240829,1,2024-08-29,2024-08-31,2024-09-03,1,54.66,20.95,33.71,61.67,0.0,7.39,3,True,Completed
4804,480,119,20240206,2,2024-02-06,2024-02-07,2024-02-10,3,137.29,46.6,90.69,66.06,3.64,0.0,3,True,Completed
4805,369,13,20220115,2,2022-01-15,2022-01-17,2022-01-20,4,281.86,105.97,175.89,62.4,3.33,0.0,3,True,Completed
4806,225,3,20230716,2,2023-07-16,2023-07-16,2023-07-23,6,353.29,193.2,160.09,45.31,4.07,0.0,7,False,Completed
4807,606,67,20231017,2,2023-10-17,2023-10-18,2023-10-20,2,59.14,28.03,31.11,52.6,1.43,9.88,2,True,Completed
4808,606,86,20240218,8,2024-02-18,2024-02-18,2024-02-20,6,366.09,164.25,201.84,55.13,4.44,0.0,2,True,Completed
4809,359,91,20221105,3,2022-11-05,2022-11-06,2022-11-08,3,290.96,122.17,168.79,58.01,6.89,0.0,2,True,Completed
4810,737,67,20240102,6,2024-01-02,2024-01-02,2024-01-07,1,17.81,9.99,7.82,43.91,0.0,14.82,5,True,Completed
4811,623,57,20241201,6,2024-12-01,2024-12-03,2024-12-08,7,238.15,106.31,131.84,55.36,3.47,0.0,5,False,Completed
4812,141,72,20240810,7,2024-08-10,2024-08-10,2024-08-14,3,128.43,66.92,61.51,47.89,0.0,0.0,4,True,Completed
4813,292,118,20220108,1,2022-01-08,2022-01-09,2022-01-10,1,127.06,61.31,65.75,51.75,0.0,0.0,1,True,Completed
4814,776,81,20230216,8,2023-02-16,2023-02-16,2023-02-17,1,28.45,12.1,16.35,57.47,0.0,11.74,1,True,Completed
4815,16,31,20220213,6,2022-02-13,2022-02-14,2022-02-18,1,47.38,21.86,25.52,53.86,10.0,11.73,4,True,Completed
4816,603,11,20240827,1,2024-08-27,2024-08-29,2024-09-01,5,199.74,95.93,103.81,51.97,1.7,0.0,3,True,Completed
4817,595,19,20241028,1,2024-10-28,2024-10-28,2024-10-30,3,134.32,57.66,76.66,57.07,11.87,0.0,2,True,Completed
4818,760,72,20231106,6,2023-11-06,2023-11-08,2023-11-11,1,56.81,26.14,30.67,53.99,0.0,14.12,3,True,Completed
4819,212,80,20240831,7,2024-08-31,2024-09-02,2024-09-05,7,393.59,198.22,195.37,49.64,7.48,0.0,3,True,Completed
4820,772,29,20240305,1,2024-03-05,2024-03-07,2024-03-10,3,62.59,26.51,36.08,57.64,7.15,11.09,3,True,Completed
4821,73,88,20230509,1,2023-05-09,2023-05-11,2023-05-14,1,42.22,18.04,24.18,57.27,0.0,12.56,3,True,Completed
4822,747,58,20241019,5,2024-10-19,2024-10-21,2024-10-24,2,60.32,18.42,41.9,69.46,5.0,10.51,3,True,Completed
4823,364,38,20240712,3,2024-07-12,2024-07-13,2024-07-18,6,338.9,122.55,216.35,63.84,3.65,0.0,5,True,Completed
4824,220,81,20230720,4,2023-07-20,2023-07-21,2023-07-25,3,150.8,70.1,80.7,53.51,5.92,0.0,4,True,Completed
4825,230,99,20221207,3,2022-12-07,2022-12-08,2022-12-12,1,109.68,39.75,69.93,63.76,0.0,0.0,4,True,Completed
4826,513,7,20231013,2,2023-10-13,2023-10-14,2023-10-20,1,55.78,26.48,29.3,52.53,5.0,10.89,6,False,Completed
4827,4,20,20240913,5,2024-09-13,2024-09-13,2024-09-15,6,170.28,84.21,86.07,50.55,7.7,0.0,2,True,Completed
4828,527,75,20240125,5,2024-01-25,2024-01-27,2024-02-03,4,281.76,127.52,154.24,54.74,9.72,0.0,7,False,Completed
4829,603,100,20241209,4,2024-12-09,2024-12-09,2024-12-12,2,83.62,51.28,32.34,38.67,10.0,0.0,3,True,Completed
4830,551,5,20231030,1,2023-10-30,2023-11-01,2023-11-03,6,179.28,58.86,120.42,67.17,4.22,0.0,2,True,Completed
4831,86,99,20240221,2,2024-02-21,2024-02-22,2024-02-25,1,104.2,39.75,64.45,61.85,5.0,0.0,3,True,Completed
4832,466,114,20230205,1,2023-02-05,2023-02-05,2023-02-09,2,121.63,45.76,75.87,62.38,1.66,0.0,4,True,Completed
4833,542,49,20230112,4,2023-01-12,2023-01-12,2023-01-14,4,200.43,89.69,110.74,55.25,5.67,0.0,2,True,Completed
4834,799,59,20240116,4,2024-01-16,2024-01-16,2024-01-19,1,76.46,27.06,49.4,64.61,0.0,0.0,3,True,Completed
4835,505,32,20231207,1,2023-12-07,2023-12-07,2023-12-09,3,200.31,100.05,100.26,50.05,9.26,0.0,2,True,Completed
4836,8,79,20230830,2,2023-08-30,2023-08-30,2023-08-31,1,19.22,9.29,9.93,51.66,5.0,12.44,1,True,Completed
4837,623,3,20241126,3,2024-11-26,2024-11-26,2024-11-30,4,110.91,46.96,63.95,57.66,3.51,0.0,4,True,Completed
4838,320,82,20221025,2,2022-10-25,2022-10-26,2022-10-29,5,178.26,100.83,77.43,43.44,7.68,0.0,3,True,Completed
4839,336,32,20230420,1,2023-04-20,2023-04-20,2023-04-23,7,392.47,198.98,193.49,49.3,5.23,0.0,3,True,Completed
4840,392,92,20240326,1,2024-03-26,2024-03-27,2024-03-29,2,125.42,48.33,77.09,61.47,6.25,0.0,2,True,Completed
4841,325,73,20221008,6,2022-10-08,2022-10-09,2022-10-12,1,76.97,31.5,45.47,59.07,0.0,0.0,3,True,Completed
4842,403,109,20220130,4,2022-01-30,2022-01-30,2022-02-03,2,111.01,59.09,51.92,46.77,5.0,0.0,4,True,Completed
4843,317,110,20221222,5,2022-12-22,2022-12-23,2022-12-28,1,51.42,30.72,20.7,40.26,15.0,8.46,5,True,Completed
4844,26,26,20221127,3,2022-11-27,2022-11-29,2022-12-04,3,216.84,106.67,110.17,50.81,0.0,0.0,5,False,Completed
4845,729,47,20220830,2,2022-08-30,2022-09-01,2022-09-02,5,371.47,123.47,248.0,66.76,0.0,0.0,1,True,Completed
4846,107,116,20240213,6,2024-02-13,2024-02-15,2024-02-17,2,101.14,68.82,32.32,31.96,20.0,0.0,2,True,Completed
4847,484,72,20221223,5,2022-12-23,2022-12-23,2022-12-27,2,155.74,59.71,96.03,61.66,0.0,0.0,4,True,Completed
4848,693,32,20221209,5,2022-12-09,2022-12-09,2022-12-13,2,98.1,46.92,51.18,52.17,10.0,0.0,4,True,Completed
4849,566,101,20220731,2,2022-07-31,2022-08-02,2022-08-05,1,24.14,13.36,10.78,44.66,20.0,13.76,3,True,Completed
4850,588,99,20230112,5,2023-01-12,2023-01-12,2023-01-13,2,197.42,79.5,117.92,59.73,10.0,0.0,1,True,Completed
4851,245,28,20230712,5,2023-07-12,2023-07-13,2023-07-16,3,94.65,49.56,45.09,47.64,20.0,0.0,3,True,Completed
4852,425,58,20230420,3,2023-04-20,2023-04-22,2023-04-23,1,30.16,9.21,20.95,69.46,5.0,11.15,1,True,Completed
4853,98,118,20240810,3,2024-08-10,2024-08-12,2024-08-14,4,298.03,133.67,164.36,55.15,0.0,0.0,2,True,Completed
4854,212,46,20221122,1,2022-11-22,2022-11-22,2022-11-25,1,58.11,23.0,35.11,60.42,10.0,10.88,3,True,Completed
4855,363,99,20240428,4,2024-04-28,2024-04-29,2024-05-01,4,248.48,105.5,142.98,57.54,15.59,0.0,2,True,Completed
4856,93,22,20240224,5,2024-02-24,2024-02-26,2024-02-28,1,81.33,25.2,56.13,69.02,5.0,0.0,2,True,Completed
4857,298,105,20240209,2,2024-02-09,2024-02-10,2024-02-12,2,186.05,84.0,102.05,54.85,0.0,0.0,2,True,Completed
4858,292,115,20240928,4,2024-09-28,2024-09-28,2024-09-30,2,130.06,58.69,71.37,54.87,6.7,0.0,2,True,Completed
4859,259,58,20241215,1,2024-12-15,2024-12-17,2024-12-21,3,90.48,27.63,62.85,69.46,5.0,0.0,4,True,Completed
4860,349,18,20220506,2,2022-05-06,2022-05-08,2022-05-14,3,113.88,58.26,55.62,48.84,10.0,0.0,6,False,Completed
4861,356,60,20221230,4,2022-12-30,2022-12-30,2023-01-02,1,72.58,39.88,32.7,45.05,0.0,9.81,3,True,Completed
4862,470,5,20220104,3,2022-01-04,2022-01-04,2022-01-06,3,127.57,67.84,59.73,46.82,0.0,0.0,2,True,Completed
4863,276,36,20221224,4,2022-12-24,2022-12-26,2022-12-29,2,81.07,30.46,50.61,62.43,1.18,0.0,3,True,Completed
4864,461,34,20240403,3,2024-04-03,2024-04-04,2024-04-06,6,302.3,136.22,166.08,54.94,2.18,0.0,2,True,Completed
4865,192,107,20241208,1,2024-12-08,2024-12-09,2024-12-16,1,51.75,21.77,29.98,57.93,20.0,8.32,7,False,Completed
4866,531,55,20220916,2,2022-09-16,2022-09-18,2022-09-23,7,294.67,136.49,158.18,53.68,9.72,0.0,5,False,Completed
4867,521,83,20240930,1,2024-09-30,2024-10-02,2024-10-09,3,250.58,112.59,137.99,55.07,3.02,0.0,7,False,Completed
4868,365,83,20240830,1,2024-08-30,2024-08-30,2024-09-03,2,151.4,65.76,85.64,56.57,5.0,0.0,4,True,Completed
4869,696,28,20240121,2,2024-01-21,2024-01-23,2024-01-27,4,196.32,86.0,110.32,56.19,0.0,0.0,4,True,Completed
4870,323,87,20220116,1,2022-01-16,2022-01-16,2022-01-19,3,128.01,27.87,100.14,78.23,0.0,0.0,3,True,Completed
4871,475,107,20240918,3,2024-09-18,2024-09-18,2024-09-20,4,213.71,104.23,109.48,51.23,9.49,0.0,2,True,Completed
4872,175,110,20221205,2,2022-12-05,2022-12-05,2022-12-09,2,133.55,53.06,80.49,60.27,2.15,0.0,4,True,Completed
4873,51,19,20240715,6,2024-07-15,2024-07-17,2024-07-20,3,122.59,55.82,66.77,54.47,1.87,0.0,3,True,Completed
4874,691,46,20220911,1,2022-09-11,2022-09-12,2022-09-15,1,64.57,23.0,41.57,64.38,0.0,11.81,3,True,Completed
4875,23,92,20241217,8,2024-12-17,2024-12-18,2024-12-22,4,295.85,86.31,209.54,70.83,0.0,0.0,4,True,Completed
4876,64,118,20241229,1,2024-12-29,2024-12-30,2025-01-04,1,127.06,61.31,65.75,51.75,0.0,0.0,5,True,Completed
4877,679,19,20231231,5,2023-12-31,2024-01-02,2024-01-04,2,145.64,63.03,82.61,56.72,2.37,0.0,2,True,Completed
4878,578,70,20220802,7,2022-08-02,2022-08-04,2022-08-10,3,229.22,104.27,124.95,54.51,2.23,0.0,6,False,Completed
4879,750,115,20241006,6,2024-10-06,2024-10-06,2024-10-10,3,208.38,88.61,119.77,57.48,15.0,0.0,4,True,Completed
4880,310,64,20240716,2,2024-07-16,2024-07-16,2024-07-18,5,295.69,148.05,147.64,49.93,9.97,0.0,2,True,Completed
4881,229,15,20221129,7,2022-11-29,2022-11-30,2022-12-04,4,139.76,62.08,77.68,55.58,3.26,0.0,4,True,Completed
4882,739,56,20230218,7,2023-02-18,2023-02-20,2023-02-24,4,113.11,51.52,61.59,54.45,6.0,0.0,4,True,Completed
4883,385,19,20230901,1,2023-09-01,2023-09-03,2023-09-05,2,122.68,63.32,59.36,48.39,20.0,0.0,2,True,Completed
4884,513,33,20231111,4,2023-11-11,2023-11-12,2023-11-16,1,33.84,13.94,19.9,58.81,15.0,11.61,4,True,Completed
4885,595,30,20230225,2,2023-02-25,2023-02-25,2023-02-27,1,54.66,20.95,33.71,61.67,0.0,8.74,2,True,Completed
4886,462,98,20220520,7,2022-05-20,2022-05-20,2022-05-23,2,93.36,47.6,45.76,49.01,5.0,0.0,3,True,Completed
4887,111,72,20241109,1,2024-11-09,2024-11-10,2024-11-12,1,56.81,26.14,30.67,53.99,0.0,8.43,2,True,Completed
4888,583,86,20240630,6,2024-06-30,2024-07-01,2024-07-04,1,57.8,23.65,34.15,59.08,5.0,10.5,3,True,Completed
4889,680,58,20231015,2,2023-10-15,2023-10-17,2023-10-20,1,31.75,9.21,22.54,70.99,0.0,13.84,3,True,Completed
4890,42,35,20241122,6,2024-11-22,2024-11-22,2024-11-23,6,229.68,69.75,159.93,69.63,2.51,0.0,1,True,Completed
